;;tagId;batteryLevel;lon;lat
;514;GB6K9HIU;0,98;2,26315508;48,89364385
;515;9VX8OFVC;0,95;1,075843;49,3187733
;516;DCWXOF3E;0,92;2,4842752;48,9700608
;517;EU1ZVMGV;0,99;2,36012908;48,81670477
;518;BEXJGH5K;0,99;2,29531567;48,70924024
;519;FM6DERM1;0,99;2,397942;48,7997435
;520;0J3I280F;0,98;2,593187126;48,60131327
;521;G36G6XU4;0,96;2,36212268;48,89991288
;522;GRZHGWP1;0,98;1,06342458;49,45305615
;523;8BFJ1DDB;0,97;2,501506719;48,95748449
;524;EZ4T9KYP;0,94;2,33373695;48,8743367
;525;CKN4Y2IO;0,98;1,088179665;49,4347854
;526;OJXV42SV;0,22;2,2942417;48,90144757
;527;K2FPJN10;0,94;2,29361319;48,70885178
;528;AYCXOBG8;0,99;2,29320036;48,58435585
;529;N1VZPK5B;0,99;1,2310528;49,0277888
;530;821AQRAC;0,99;2,50163236;48,95749427
;531;6JBL7JLV;0,99;2,35916346;48,81623243
;532;5T37EVYB;0,98;2,34532696;48,79267123
;533;0KXSN3KL;1;3,05869795;50,66425026
;534;RW1Z1MXR;0,99;2,34898555;48,81237877
;535;M8OD675F;0,9;2,2938624;48,7089664
;536;PVPDW0A4;0,99;2,36338429;48,89927928
;537;WVJYP1DB;0,99;1,08698867;49,43511379
;538;RJ5FJ7RM;0,98;2,2933504;48,7103232
;539;WGCZ9ITN;1;2,29508091;48,70837666
;540;I8RCCJTR;0,98;2,25896057;48,8922187
;541;NZTYAPMJ;0,99;2,08887908;49,05926511
;542;25LBSL7L;1;1,098214214;49,35403399
;543;21fa1359;0,94;1,08829489;49,43472941
;544;JKIGM1V5;0,97;2,29380716;48,70829951
;545;3091db5a;0,97;2,29393076;48,7082148
;546;MR4QAD2A;0,97;2,2938368;48,7090944
;547;NRTN2FR9;0,99;2,3783601;48,7484761
;548;1QCYL7ZD;1;-4,43798667;48,39003219
;549;OH7DP7JW;1;2,23506285;48,90360063
;550;OSEXEFWI;0,85;2,2939648;48,7089152
;551;7C12NQ51;0,99;2,41978343;48,7860967
;552;L49T13FA;0,99;2,294016;48,7090176
;553;W4P7CWRA;0,98;0,3596553;49,64501397
;554;7LRUZJ8O;0,99;3,28874489;48,55665395
;555;4N3VN7YT;0,99;2,29411392;48,70816896
;556;W0WS7N4X;0,98;2,4073655;48,81396769
;557;SC4AG75Z;1;2,36272534;48,89913334
;558;QPLU6NBE;0,99;2,29595065;48,70969673
;559;TH6TPMNF;0,98;2,2938368;48,7090432
;560;ZQKYEESX;0,97;2,293888;48,7090432
;561;1YYCH0AZ;0,93;2,43430517;48,89481654
;562;NOBVV8BP;0,99;2,23513454;48,90369875
;563;CMKFP0PH;0,96;1,07742575;49,4359442
;564;REAREY0H;0,99;6,179150351;49,35361864
;565;0LRRHCGL;0,99;0,47640918;49,58157645
;566;6CQBFU1O;0,97;2,29394353;48,70820691
;567;2Z4N20L4;1;2,29306922;48,58367443
;568;O475NJ8E;0,97;2,24488047;48,89251608
;569;3UGTY4P9;0,99;2,50043441;48,95796021
;570;T9HYEKNT;0,95;2,3152485;48,78910271
;571;EO3YFQGI;0,99;2,29361154;48,70885455
;572;268YFBTZ;0,99;2,34526032;48,79286396
;573;cf2f4088;0,9;2,2940416;48,708864
;574;18AQ0WWI;0,99;2,39911371;48,79965355
;575;Z8CXXOQ9;0,97;2,2939136;48,7090688
;576;46fed463;0,98;2,294016;48,7086592
;577;STRR0BDW;0,98;2,29304925;48,70997293
;578;KK0VKNJ2;0,94;2,2939392;48,7090688
;579;I6GK2KH5;0,96;-0,59546645;47,48031964
;580;FRZTNDNL;0,98;3,17812664;50,67091782
;581;6CA3BTJU;0,98;1,08926901;49,43455893
;582;JWDHOJO6;0,97;2,2074269;48,6783838
;583;LQGTGMQW;0,99;2,50086709;48,86824742
;584;VYAMFDUK;0,86;2,2939392;48,7085312
;585;K8ZNNF92;0,99;2,2939904;48,7090688
;586;C3KAV4E7;0,99;2,24496629;48,89240656
;587;4T28USO5;0,95;2,2938112;48,7089152
;588;1WJVMVBS;1;0,47556227;49,58112612
;589;WXOFYNBG;0,97;1,07513325;49,31905058
;590;03M6VOXC;0,89;2,293888;48,7092992
;591;EGD27S7R;0,96;2,2941952;48,7090176
;592;SST1O89L;0,96;2,2867692;49,9013564
;593;APH0O7M4;0,98;1,41505504;43,62462763
;594;9J4YMWGZ;0,96;2,294016;48,7089408
;595;DTV81XFE;0,99;2,2940672;48,7086848
;596;WS5U2JBR;0,8;1,66018813;48,60366614
;597;E0GFLGVQ;0,99;2,35926527;48,81752977
;598;HUNZNGGX;0,98;2,29513764;48,7082831
;599;GOBVHKVV;0,99;2,35301275;48,92583727
;600;LVKG6VVN;0,91;2,4073042;48,82013389
;601;PE6EZ7Y1;1;2,44633259;48,88159587
;602;X3HMC1Q3;1;2,29535995;48,70852337
;603;1NSAXUFY;0,99;2,23623372;48,90151669
;604;D1YLSMIN;0,97;2,29376;48,7095552
;605;OB6XZLKL;0,99;2,48416596;48,97144071
;606;7O1H1NRV;0,98;2,400935;48,92133486
;607;TOCK97Q5;0,99;3,05867541;50,66422742
;608;HJZO0QWU;0,96;1,07645269;49,43480835
;609;5ZFOZTNX;0,99;2,34691462;48,79298561
;610;VM9VTNIW;0,99;5,9693607;48,70279731
;611;9FV467YN;0,93;2,2939136;48,7090432
;612;K3J9OJ8I;1;1,076992;49,3184
;613;C3O7NVIP;0,98;2,29535995;48,70852337
;614;D7LXO2RP;1;2,29535719;48,70852713
;615;09SSJ8VB;0,44;2,16337602;48,99163963
;616;Q9JU2T29;0,98;2,42769567;48,81244926
;617;FBHZ3D1E;0,9;2,47902691;48,96710489
;618;df89ca00;0,8;0,47547153;49,58101251
;619;YC78IHE5;0,95;3,05867309;50,66422827
;620;51357773;0,84;2,2939848;48,70818958
;621;YQUWLX6I;0,99;-0,84011514;49,1829098
;622;YPPJR318;0,99;0,35993213;49,64499394
;623;7HJ4BSA3;0,93;2,36367171;48,97985707
;624;NSW9LWAM;0,88;2,29380716;48,70829951
;625;YFDGO9YZ;0,94;1,0766592;49,3177344
;626;PFVBLG5F;0,83;0,80488829;49,48493156
;627;VDTYQ49X;0,96;5,7607189;43,1373363
;628;OONGO229;0,89;6,17919452;49,35363822
;629;319cbf16;0,65;1,0765376;49,4357592
;630;PPUP85M1;0,95;7,5174656;47,612928
;631;OYTX57M8;0,75;1,0774016;49,4371584
;632;XUVK1OX6;0,98;2,1629601;48,99111956
;633;97HY0XZ2;0,99;2,34532355;48,79232561
;634;U7POEX4P;0,98;2,781952;48,7350528
;635;VPF6RVJ3;0,98;2,29706058;48,82117583
;636;NF07MKXW;1;-1,5435997;47,207599
;637;T790GR1P;0,99;2,3729615;48,838203
;638;Q1Q3D4H0;0,99;2,7839952;48,73706
;639;FEOO06M6;0,98;1,087157414;49,4402351
;640;MAX9SMHU;0,99;2,225148262;48,8269908
;641;KK3YP8LX;0,99;0;0
;642;V8G4I0GE;1;2,7444224;48,9540736
;643;HGUIRR7O;1;2,260513125;48,85362408
;644;INJ7W643;0,99;2,7233024;48,9483776
;645;F6I6NPVK;0,99;1,06193003;49,4340118
;646;VFXADQYD;1;2,397531934;48,70269773
;647;0J39ITTL;0,98;2,3977984;48,7034368
;648;702OHELU;1;3,09650847;50,37619773
;649;5AS487D3;0,98;1,0670336;49,4359808
;650;FNGQQ2Z5;0,99;0,47550782;49,58108519
;651;VB7TZE30;0,99;5,9225856;48,716416
;652;M3HIEAJH;1;6,1792606;49,35354353
;653;SNGQS31V;0,98;2,29729836;48,82129047
;654;EUPMA7NX;1;-0,59999875;44,94787604
;655;4PTNGTTK;1;2,57430942;48,86921393
;656;A0KUSCII;0,99;-2,263245962;47,26215588
;657;cbcad4fe;0,95;1,0668217;49,436297
;658;JMDIFUHL;1;2,02153499;48,78158834
;659;GYA41T0P;0,9;2,28608;48,9444864
;660;UY4O9HWE;1;1,076864;49,316096
;661;9RRMTTJX;1;-1,1554274;47,5899097
;662;TVM8TYPV;0,98;-1,54393626;47,20833083
;663;Q1TO3TP5;1;2,2931727;48,58432765
;664;U2AQFCTT;0,98;2,33377644;48,87426605
;665;e64e4d39;0,99;2,3663225;48,91797
;666;3179e07d;0,98;2,3279903;48,85615
;667;a761304a;0,99;2,366935571;48,917958
;668;c7685f69;0,99;2,1952536;48,71299
;669;a95e0d60;0,99;2,1947422;48,712948
;670;8cfd7453;0,86;2,341861248;48,77816823
;671;EQRH5V7B;0,97;2,2650221;48,1650947
;672;KQIDQVKP;0,98;1,0760088;49,3183873
;673;Y7ITZAH9;0,99;2,295798135;48,70996517
;674;IO46M2RJ;0,95;0,097968299;49,4909355
;675;NT8LG798;0,99;2,478149635;48,9669752
;676;L67IDLXF;0,99;2,362112;48,8998144
;677;2MLR39T5;0,99;2,201637521;48,873309
;678;EO0UI6P9;0,98;2,158970661;48,71407898
;679;Z3666Q9E;0,98;2,366787763;48,9181396
;680;3dc4044a;0,97;2,1735953;48,71102913
;681;CYBTYYCK;0,99;7,710287263;48,5836987
;682;WCFMBGYY;0,99;2,725363536;48,8237454
;683;CH8C8EP9;0,99;2,366059456;48,9180002
;684;F0Y7WCJI;0,98;1,0678084;49,4675649
;685;XBVD3LA8;0,99;0,099054342;49,4913748
;686;D7KJPEKN;0,98;1,087684764;49,4348309
;687;V28944KJ;0,98;2,366469099;48,9182385
;688;32O7FA6I;0,99;2,485016653;48,97004583
;689;ELKU4BIO;0,98;2,361670323;48,9001118
;690;OJLCO6GQ;1;-4,480133615;48,4047917
;691;153f26dc;0,97;2,351199085;48,92818874
;692;UGMWWAWN;0,96;2,486554081;48,96934711
;693;HMKW80P3;0,99;2,29408686;48,8848355
;694;0DA5P1C1;0,99;2,585987612;48,8437415
;695;PVBJCRL0;0,99;2,29401059;48,8848341
;696;HRF19K59;0;0,196242133;49,462187
;697;388366cf;0,98;2,3509248;48,9280512
;698;70ZWO7C2;0,99;2,29536252;48,70850459
;699;NXSJ5640;1;2,3131699;49,8912215
;700;JJZXH9IG;0,99;2,29526517;48,70803343
;701;AEKOCR3B;1;5,104146833;47,33485751
;702;46URL4H4;0,95;2,36270088;48,8490117
;703;1EJPLRCU;1;1,14098388;49,46687177
;704;4GHEIWQQ;1;2,235159689;48,90351647
;705;GS5SAT0C;1;2,25520455;48,85493683
;706;2ZE4X5R4;0,98;2,255640282;48,85501176
;707;KCR05752;0,99;1,076507464;49,31843876
;708;DYX7YNZQ;0,99;1,06505875;49,43687936
;709;64Y54103;0,93;2,4047568;48,8133956
;710;8NA4KSVK;0,97;2,48953045;48,97208362
;711;VY2DMSXF;0,97;2,479036131;48,9671735
;712;IOV4X4WY;1;2,405922058;48,87311018
;713;7S9IA7ER;0,94;2,29513166;48,70935426
;714;D3I56297;0,99;2,348987591;48,79362848
;715;16BJCKYO;0,01;2,78253773;48,73572495
;716;HMCI7USE;0,98;2,3615488;48,9000448
;717;YC235GOR;0,46;1,07614703;49,31883522
;718;53YOXPG0;0,99;2,23534259;48,90388169
;719;G0WITY0P;0,98;5,968384;48,7021312
;720;RPSU0ELL;0,98;1,07677296;49,31923151
;721;ID864URQ;0,95;2,49624874;48,75614609
;722;0WULX9M2;0,99;0,8800115;49,48621007
;723;0QO4G0KU;0,96;1,08770729;49,43487073
;724;R2JTJN2R;0,98;2,35493389;48,82664191
;725;N8X93ZXV;0,31;2,84798882;50,10760707
;726;934F9WH1;1;2,5759744;48,84597
;727;b32ea4fe;0,97;2,36646187;48,9179957
;728;ALHJKEP8;0,99;2,3521073;48,9778734
;729;AF7LRWWZ;0,99;1,074025752;49,31909047
;730;ZLQLLPY4;0,98;2,7821568;48,734976
;731;QQTOK7O9;0,98;2,4966462;48,75596635
;732;SFV64NK9;0,98;2,34945173;48,81227723
;733;0B021LPA;0,83;2,31049256;49,89156309
;734;ZIVY1L7G;1;2,29534427;48,70849756
;735;R3XQZ9GK;0,93;2,8314624;50,6438144
;736;DVOFFCXO;1;2,20766088;48,67786186
;737;5CAR1MJ6;0,98;2,2075515;48,6784618
;738;5de8f50b;0,97;2,2971136;48,7085568
;739;GMN8Z1NL;1;2,2578762;49,1534864
;740;8P6DFMAR;0,99;2,2945908;48,7087129
;741;FO07R7DA;0,83;-1,54937492;47,23590072
;742;T4XHB1Y0;0,97;5,9695011;48,7028078
;743;G2BVSWSR;1;1,81799166;48,6508563
;744;MPR5WXFP;0,99;0,35954391;49,6451344
;745;GF31NQC6;0,99;2,3138404;48,8946896
;746;AWA151FG;0,98;2,3646766;48,8915524
;747;HUYFYBEW;0,99;2,20761434;48,67790112
;748;7QSDO5MI;0,99;2,40612311;48,78865836
;749;MROTHEPP;1;2,31385991;48,89478521
;750;R06SYU9W;0,99;2,20788001;48,67800249
;751;D8ITT0N5;0,96;2,4886016;49,0067456
;752;175VHLPL;0,89;2,29717847;48,70742139
;753;R0PL4585;0,99;2,20800709;48,67804293
;754;Q57691U4;0,93;2,293888;48,708992
;755;7MSH2R8Z;0,93;2,5606912;49,002752
;756;EQRNJUE7;0,99;2,407539693;48,81337065
;757;JROO4VIA;0,99;7,5169536;47,6128
;758;M0KRU92Q;0,99;0,3593799;49,64480231
;759;J1R83YB3;0,99;2,3783764;48,7484627
;760;FDMEJV1Z;0,99;0,17715246;49,50311902
;761;M66X0ZLR;1;2,29694153;48,82055478
;762;7OSEC2R5;0,98;1,07589422;49,43480802
;763;T94C775L;0,99;2,25880987;48,89213226
;764;9CQJLUG0;0,99;2,34708713;48,79293609
;765;4XXWY39H;1;2,50163236;48,95749427
;766;KLVV7KUD;0,99;2,4348316;48,8947449
;767;01ZJWFG2;0,94;2,2938624;48,7090176
;768;DEH0FUBO;0,99;5,0973428;47,33402036
;769;C6EES6JH;0,99;2,29320566;48,58440389
;770;B11ZASQV;0,99;-1,54359781;47,2081027
;771;TTA114UV;0,98;2,33376417;48,87428957
;772;GLZ71SCB;1;2,34732882;48,81127099
;773;ULR18Y3Q;0,84;6,22285988;49,11453599
;774;NDQP5LW1;0,99;5,13641783;47,2683122
;775;F8Z60B8D;1;2,29511936;48,70810009
;776;V14VL7FV;0,99;2,35855739;48,81684577
;777;41ML3NYJ;0,98;2,20760948;48,67814854
;778;415AR8R2;1;-1,67947814;48,11873026
;779;H2NNETMF;0,99;2,31386299;48,89464847
;780;N2HX8NB8;0,97;1,0772992;49,3186048
;781;AJS1X7YF;0,97;0,80476658;49,48508433
;782;XXT3HOJ5;0,97;1,08836759;49,43473983
;783;W9ASP8O3;1;2,2952521;48,70859341
;784;fc5e5a44;0,96;2,35511685;48,88436367
;785;1KPGD2P9;0,93;1,08829226;49,43468876
;786;5BFOEC1L;0,87;-1,54314683;47,20783444
;787;WOZ25LC9;0,99;2,36489371;48,73319566
;788;32GTGUNO;0,99;2,8343368;49,4238328
;789;BEQV351G;0,79;2,477887989;48,96651356
;790;WKS1TNPM;0,88;2,2937344;48,7095296
;791;P2OU2IFU;0,97;2,23479473;48,90348495
;792;ZOHE58JI;0,99;5,0973428;47,33402036
;793;d0f6ad4c;0,95;1,07699369;49,43535751
;794;JS0NWY5T;0,98;2,20766248;48,67815683
;795;4D4U4Q06;0,99;-0,36515777;49,22022496
;796;HS54RPKS;1;5,96824274;48,69841419
;797;JIYH80RM;0,99;2,29513118;48,70834084
;798;54F38AB5;1;2,35614437;48,92446819
;799;3PO0LVIN;0,98;2,8343469;49,4238142
;800;J1A25FYM;0,93;-0,36352313;49,22093127
;801;VLM5KDOF;1;2,24554607;48,89244298
;802;93YNJDW2;0,99;2,295508274;48,70829627
;803;UPBUGNMZ;0,93;2,2214332;48,9009793
;804;EFZUBYYC;0,98;2,238592;48,943616
;805;H5LUS9PD;0,97;2,33084451;48,79118682
;806;TFS0MLUD;0,98;1,06323361;49,43388035
;807;CKQYZIND;0,99;-4,43621451;48,38903193
;808;X01KE8QD;1;2,2922496;48,7088896
;809;4ZT1CBFE;0,99;2,29449921;48,90159821
;810;P4GTH4TU;1;2,235831899;48,90416401
;811;7USAQNLL;0,98;2,2455087;48,89240826
;812;7Q2YEJXL;0,98;5,96998601;48,70228696
;813;SBHRLEUS;1;2,35604075;48,9245054
;814;4ZSPTXBU;0,99;2,78297725;48,73565527
;815;JT5GJTHM;0,86;2,29518288;48,70810909
;816;4Z4D9RX2;1;-1,54393053;47,20827716
;817;BX2GP2JK;0,99;2,23496896;48,90359317
;818;9EK2Y6GX;0,97;2,38284145;48,8255269
;819;J0POXMYX;0,01;2,23527761;48,90337163
;820;CEL0ZWRT;0,99;5,96892822;48,69954388
;821;7Y4K5TVP;1;-4,43600485;48,3891265
;822;EDXKSILX;0,18;2,16207085;48,98995184
;823;1DT09J67;0,98;2,27083418;48,72285363
;824;ONJOH80E;1;2,35683881;48,92416335
;825;UIOG8F4J;1;2,33489452;48,89476087
;826;KFYGOI3Z;0,99;1,75693482;49,27975819
;827;MOQ8RQAK;1;2,29375075;48,70847594
;828;NMBLXSYX;1;1,07490288;49,31946739
;829;8EGPPWS1;0,99;2,33393658;48,87466246
;830;UOH2P6C4;0,99;2,22575001;48,82666359
;831;21ZWWXR1;0,99;1,075010542;49,31948076
;832;S53QJ5OH;0,97;-1,54399668;47,20840313
;833;PSJQ0P9P;1;2,43435731;48,89477539
;834;POTJHYPY;0,99;2,26708083;48,93408331
;835;X6UXRBOV;1;2,48592027;48,97435543
;836;YULWH6US;0,98;2,271409052;48,72225864
;837;RFH2QJA4;1;2,43452349;48,89460121
;838;H6RTWIA7;0,99;2,06348966;48,9003355
;839;NY4QTZLN;0,99;2,881577;50,6935959
;840;TUSYC8S2;0,99;2,29271449;48,58049204
;841;0OZUKXCV;0,99;2,29387855;48,70820835
;842;0GM1R2PH;0,99;2,26778643;49,88009313
;843;FPGG2ITI;0,99;2,46062892;49,2701269
;844;T4A2MPUE;0,99;2,57453211;48,86944064
;845;X64YKM16;0,99;2,33001079;48,79083406
;846;2MSQJE28;0,98;5,97026691;48,70190205
;847;HYWST624;0,99;2,16380111;48,92864601
;848;JSSXK92F;0,98;0,17713423;49,50338736
;849;O4T94XOI;1;2,35614437;48,92446819
;850;ZTMKJIM6;1;2,25638262;48,85498959
;851;50eb045d;0,97;2,41720545;48,63122646
;852;U5UQBBXF;0,98;2,295795;48,70842924
;853;01PHFJNK;0,99;2,015377175;48,85404541
;854;BY83JOO5;0,84;5,96935812;48,70282541
;855;NPLIDHMR;0,98;2,35915209;48,81676805
;856;POBMLVWY;0,01;2,23567523;48,90400931
;857;2808b8ba;0,98;0,47660515;49,58168732
;858;754WM4XJ;0,98;2,29489596;48,90106153
;859;QZ6EDGPM;0,99;-1,5436083;47,2076061
;860;7QUDQ0M6;0,98;2,25888511;48,89219519
;861;BKKQIGUZ;1;2,08922279;49,05882605
;862;SOBL1B44;1;-0,4980736;47,4963456
;863;HQZPOQR8;0,99;2,29504957;48,70826559
;864;Z2U5VSJ7;1;2,23545088;48,90410704
;865;MUQ2XQJM;1;2,37341721;48,95072733
;866;ZZDXM79X;1;2,2558464;49,874816
;867;F5DGFSYG;0,99;2,33486938;48,89632837
;868;UOWK750E;0,97;2,2938368;48,7087616
;869;6OUW8QLF;0,88;2,27071674;48,72291003
;870;E3S1IKAW;0,99;2,29568372;48,70979757
;871;I0JOO6WO;0,01;1,0772736;49,3184256
;872;RKURZHGQ;1;0,13873778;49,48478252
;873;GYJ2U1OM;0,99;2,23625189;48,90213536
;874;206JJO66;1;2,42765587;48,81272059
;875;F5HYKK0N;1;2,23525912;48,90387914
;876;JZBSHWMG;1;2,23475256;48,90345548
;877;RVDOLRGO;0,98;2,39280704;48,8120428
;878;MVWRCCF0;0,99;2,44637522;48,88156066
;879;M5FSKRT5;0,89;6,00252339;47,23270681
;880;JHWTEY58;0,98;2,24481893;48,8923179
;881;D7IPVMRJ;0,99;2,2710512;48,72272728
;882;6ND013ID;0,99;2,06257554;48,89945859
;883;PTF22CPE;0,97;2,1634684;48,9912204
;884;3VNKXG40;1;1,0769152;49,3184768
;885;2ZMWXSYG;0,99;2,29531168;48,70929193
;886;FS1T7ISJ;0,97;1,07803338;49,90517255
;887;M54DUHAC;0,98;2,33377644;48,87426605
;888;DLDL56K1;0,99;2,43455654;48,89462141
;889;4MO60BIC;0,97;-4,43620684;48,38902178
;890;MMTRT2ZR;1;2,23429023;48,90311504
;891;BUUP8WT0;0,01;2,23487361;48,90353783
;892;NPHZW1ZT;0,97;2,33377644;48,87426605
;893;2F9O10PE;0,99;2,76427265;49,35532151
;894;A7P9T0EG;0,01;2,2939648;48,7090688
;895;DRACBFXJ;0,99;2,4923229;48,97287213
;896;6MW5BYLP;0,98;2,235743487;48,9035277
;897;LFA0QM6N;0,94;4,93178177;45,70681827
;898;FLYLIXDU;0,99;2,43430517;48,89481654
;899;NS6OBX5N;0,97;0,13832643;49,48571831
;900;BASJKONX;0,91;2,47872076;48,96714937
;901;PJM3I556;0,99;5,09749439;47,33370895
;902;27NVXBLH;1;2,35584991;48,92453897
;903;YAG2PAAK;0,98;2,2702336;48,722688
;904;FQ74UR6W;1;-1,54399169;47,20841172
;905;VVAKIESS;0,99;2,43406952;48,89507416
;906;2LNS996F;0,99;1,08818817;49,4347824
;907;ARPUHG7T;0,98;2,3620407;48,9000757
;908;EYX3ZWKM;0,98;2,5929728;48,6017024
;909;X2YHC1LX;0,99;2,478687;48,9663154
;910;QP3RLI78;0,97;2,4785987;48,9662873
;911;8F98FX16;1;5,96935981;48,7028064
;912;B2ZX0H6K;0,97;2,267915025;48,93425508
;913;Q1DZNWZG;0,99;2,25600159;49,87171208
;914;K3E96YWC;0,01;2,23451623;48,90327327
;915;SBB5ZUQ5;0,99;5,96935124;48,70017196
;916;K51BWNWT;0,98;3,05869414;50,66425023
;917;ELVICL4U;0,99;2,292861985;48,58318256
;918;996J9SW4;0,99;2,40954033;48,83892185
;919;6XCSS9I7;0,92;4,92893835;45,70742806
;920;YWQJ4A0Z;0,99;2,21489176;48,94879857
;921;DS06WTHZ;0,98;2,334592;48,8957696
;922;466d5354;0,64;2,71897731;47,97433635
;923;VS33SD1X;0,93;2,23472891;48,90344153
;924;SE9KCEGE;0,99;2,36298971;48,89926619
;925;DAE68GMU;0,99;2,882155136;50,69276031
;926;7O91KDBX;0,99;2,4662967;48,78187902
;927;9XP1G587;1;2,29492383;48,9010529
;928;RUWGOC62;1;1,0742466;49,3193608
;929;0VJH7VHM;0,99;2,29725461;48,82111828
;930;HIQJS2B8;0,98;2,50112549;48,8684979
;931;ZHDUDJZ0;1;1,37628307;49,01810077
;932;AXZB401M;0,98;2,4786764;48,9662845
;933;9B88OJVL;0,98;2,83289579;50,64383995
;934;A9A24DXL;0,99;5,97013906;48,70161648
;935;UH5WM80W;0,99;2,25477711;49,87544628
;936;BWMISZKR;0,98;2,5602831;49,00312382
;937;DC40CNW2;0,99;2,34680306;48,79301309
;938;YXO9DRNF;0,99;2,35916346;48,81623243
;939;NHLBBZCP;1;2,29090794;48,5830119
;940;1CFG52ZB;0,99;2,48570019;48,97285542
;941;N529D1XT;0,99;2,40633907;48,78832991
;942;URCG6W79;0,99;-4,43594785;48,38898381
;943;Y7HD9CR3;1;5,97013358;48,70076572
;944;7UUN27JQ;0,99;0,17723819;49,50327238
;945;9S8TNQ2Q;0,99;2,60812644;48,88309889
;946;IUR6VFES;0,96;3,17836015;50,67112519
;947;1BN47327;0,98;0,13806449;49,48497502
;948;QMIMWBUI;0,01;5,96914594;48,70281734
;949;PY34NRZJ;1;1,07915039;49,90626003
;950;8QOUOSUJ;1;-1,38488961;47,71230794
;951;OPUS6NIP;0,97;2,4348143;48,8947338
;952;WBTGF5JB;0,98;-0,36510298;49,22015202
;953;SZJWQAZM;0,98;3,05866176;50,66420441
;954;6F9PY9TC;0,99;2,40496785;48,87294255
;955;L41IGG8Q;1;2,29530158;48,70943349
;956;bf83dc73;0,98;1,08809612;49,43486394
;957;DTZYBP6G;0,99;0,9324024;49,5411689
;958;7SBUJ63Z;0,99;2,3593706;48,81800701
;959;DIULBJX6;0,91;2,2943488;48,7091968
;960;O8VDVOI6;0,78;2,4883542;48,9722951
;961;JVJ6SON9;0,89;2,47898801;48,96635873
;962;KPORU6MM;1;2,57490687;48,86961396
;963;WE58DQZ3;1;5,32146649;43,61259456
;964;CQPLB2OU;0,98;2,296704;48,7075584
;965;41FSJAJE;1;2,23456139;48,90344039
;966;18U7RF1B;0,98;2,25896288;48,89221409
;967;B5SZKTBV;0,92;2,2939904;48,708992
;968;ZYVBTHZY;0,99;2,346556755;48,79299223
;969;A7JFQM4J;0,97;0,13827933;49,48479669
;970;9NYD1V51;0,98;2,2953253;48,70913303
;971;VU1C7KTO;0,98;2,35574437;48,9246891
;972;DE3Z0D4P;1;7,5173888;47,6127744
;973;P3CTUZH1;0,99;2,0630867;48,9008174
;974;D4KFX1IR;1;-0,84019627;49,18285759
;975;WIGX2KME;0,98;2,29320566;48,58440389
;976;AHA480E4;0,99;5,96873624;48,69920676
;977;OHEFHXZC;0,97;2,2943744;48,7091712
;978;J8AOT72U;1;2,23246913;48,90145054
;979;FPLM6B2D;0,94;2,29526493;48,70737299
;980;5Z0T8NLO;1;2,26856007;48,93442268
;981;JGB39RKT;0,99;2,062586757;48,8994717
;982;N24WCOR0;1;2,29537075;48,70855471
;983;N0IJSJLP;0,98;2,20762707;48,67793301
;984;II1DZQPG;0,01;5,969687119;48,70340161
;985;BZ7HTXZI;0,99;2,29580302;48,70912158
;986;ABDUBAW5;0,97;2,35070607;48,78980791
;987;8RC06ULT;0,98;1,067033065;49,43613481
;988;YHL3SRWR;1;2,23505902;48,90359085
;989;KXN4EZ2K;1;2,2371527;48,9034888
;990;XUBY3FKO;1;2,40882802;48,83980401
;991;DPB4MLKM;0,96;2,41652906;48,63116263
;992;4MOQEDW1;1;6,19942249;48,68965515
;993;9bd0d3d7;0,81;2,56028002;49,00311339
;994;DOL1TGJV;0,99;5,9687332;48,69918314
;995;DKKZFM27;1;2,29681311;48,70947344
;996;TP5ED64K;1;5,13669703;47,26817081
;997;UZ0MVJ65;0,99;2,0635464;48,90030016
;998;JHTABYDE;1;5,97019633;48,70084392
;999;IHU2OG3L;0,99;5,9695777;48,702253
;1000;THFR5D2V;0,96;1,09837512;49,35400051
;1001;VWGN2PWH;0,97;2,2937344;48,7088896
;1002;5JK33ZWS;1;2,26013795;48,85305031
;1003;PJQEFAYU;1;2,2608408;48,85396141
;1004;E8T7ECIM;0,99;2,06349291;48,9003391
;1005;3JC20PD3;1;2,3487705;48,8118641
;1006;YY1RVLFV;0,98;2,3129856;48,8944896
;1007;e3b07502;0,97;1,08822773;49,43465343
;1008;AH90SHVK;1;1,07412458;49,31914563
;1009;S4WN9T4N;1;2,31430708;48,89489938
;1010;6A4Z5WRN;0,99;2,39290871;48,81211651
;1011;3T80GGWA;0,83;2,31875654;48,78826306
;1012;5D1J6GPO;0,98;5,09613856;47,33320367
;1013;J0KZ6XFE;0,99;2,23507782;48,90360998
;1014;DX7H62XF;0,98;2,2936576;48,7091968
;1015;D1ER29UD;0,99;2,2345338;48,90329689
;1016;5H5SSIY2;0,94;2,2948471;48,70758109
;1017;D5RXOA2E;1;0,80476658;49,48508433
;1018;8QE5JRDT;0,96;1,09660532;49,35407305
;1019;FS3IL7NM;0,98;2,16395718;48,99122138
;1020;XIDU8EV6;1;2,23538994;48,90406788
;1021;BEXYHSUD;0,91;2,29376;48,7092224
;1022;OT7WRGTP;1;0,13829649;49,48404352
;1023;Z9K7PQ8C;0,96;2,23807407;48,90426392
;1024;TLVWWEYI;1;2,43459207;48,89458767
;1025;3YGZ88FA;0,99;2,46627877;48,78191026
;1026;OLLIGAGD;0,99;1,37702473;49,01789092
;1027;91PBY16T;1;5,96972147;48,70059657
